obj_pt,obj_eta,obj_phi,obj_e,sum_pt,n_tracks,pt1_over_ptobj,pt2_over_ptobj,dr1,dr2,ntrk_r0_0p05,sumpt_r0_0p05,ntrk_r0p05_0p10,sumpt_r0p05_0p10,ntrk_r0p10_0p20,sumpt_r0p10_0p20,ntrk_r0p20_iso,sumpt_r0p20_iso,max_pt,mean_dr,ptw_mean_dr,top2_sumpt_frac,n_tracks_core,sum_pt_core
45.5762,0.464613,2.72129,51.0854,11.132784,8.0,0.04702542,0.040340133,0.10413765,0.14808041,0.0,0.0,2.0,2.18586,6.0,8.946924,0.0,0.0,2.14324,0.13271655,0.13205875,0.35766345,0.0,0.0
30.2667,1.46692,-1.52964,69.5646,3.40046,2.0,0.067331426,0.045018453,0.19408919,0.1394176,0.0,0.0,0.0,0.0,2.0,3.40046,0.0,0.0,2.0379,0.1667534,0.17218235,1.0,0.0,0.0
27.1848,-0.726777,1.09636,35.3249,6.474444,4.0,0.08333812,0.0640722,0.06635954,0.110925876,0.0,0.0,1.0,2.26553,3.0,4.208914,0.0,0.0,2.26553,0.13306296,0.119424075,0.6189443,0.0,0.0
25.9919,0.207686,-0.28407,27.2146,8.597725,4.0,0.17401421,0.06639761,0.15605873,0.16420196,0.0,0.0,1.0,0.998335,3.0,7.59939,0.0,0.0,4.52296,0.13112721,0.14327884,0.7267923,0.0,0.0
22.3088,-2.23937,-1.79246,106.059,11.146917,9.0,0.08286013,0.0670296,0.19381,0.16087173,2.0,2.26926,3.0,3.031167,4.0,5.84649,0.0,0.0,1.84851,0.10186111,0.11253096,0.2999807,2.0,2.26926
21.4676,-1.1083,0.482467,36.3238,11.697304,6.0,0.1267608,0.12049042,0.16222188,0.13839781,0.0,0.0,1.0,2.09732,5.0,9.599984,0.0,0.0,2.72125,0.14315756,0.1446871,0.45377037,0.0,0.0
21.4271,1.66399,-0.304377,58.7823,24.99244,11.0,0.3516668,0.13023742,0.10283001,0.12519471,1.0,2.72168,0.0,0.0,10.0,22.27076,0.0,0.0,7.5352,0.14090279,0.12676035,0.41315734,1.0,2.72168
20.0499,-0.315161,-0.415274,21.5496,10.762771,8.0,0.11755071,0.07844927,0.16244021,0.19456552,0.0,0.0,1.0,1.00424,7.0,9.758531,0.0,0.0,2.35688,0.14916065,0.15289806,0.36512715,0.0,0.0
68.3119,0.572751,-2.07669,79.8262,2.31777,2.0,0.018254068,0.015675161,0.15848044,0.10278432,0.0,0.0,0.0,0.0,2.0,2.31777,0.0,0.0,1.24697,0.13063237,0.13274907,1.0,0.0,0.0
31.2574,-1.53939,3.07474,76.2096,29.63748,3.0,0.753252,0.15590516,0.0046200976,0.022271087,2.0,28.41789,0.0,0.0,1.0,1.21959,0.0,0.0,23.5447,0.044985887,0.011779235,0.9588497,2.0,28.41789
70.8908,0.618851,-2.07674,85.0401,5.47765,3.0,0.042803157,0.019360764,0.18635523,0.18161628,0.0,0.0,0.0,0.0,3.0,5.47765,0.0,0.0,3.03435,0.17179427,0.17755486,0.8045147,0.0,0.0
44.197,0.95945,-0.265456,66.4367,18.680752,8.0,0.11810213,0.09012173,0.07238486,0.07008465,1.0,3.50616,3.0,10.30349,4.0,4.871102,0.0,0.0,5.21976,0.10715537,0.085374,0.49263915,1.0,3.50616
32.3466,2.18949,1.89263,146.309,19.88868,11.0,0.09853029,0.09137838,0.09642248,0.14446788,0.0,0.0,4.0,9.12572,7.0,10.76296,0.0,0.0,3.18712,0.12517165,0.117751144,0.30886415,0.0,0.0
32.0099,-1.5791,3.07953,81.0169,31.15033,4.0,0.7355443,0.15224008,0.039680365,0.048235346,2.0,28.41789,0.0,0.0,2.0,2.73244,0.0,0.0,23.5447,0.10558344,0.052506875,0.91228217,2.0,28.41789
118.467,0.109007,1.05264,119.171,2.47079,2.0,0.011186406,0.00966995,0.09978839,0.04774758,1.0,1.14557,1.0,1.32522,0.0,0.0,0.0,0.0,1.32522,0.07376798,0.075659916,1.0,1.0,1.14557
129.83,0.0698022,1.04172,130.926,5.11882,4.0,0.011999923,0.0102073485,0.16211753,0.07067057,0.0,0.0,2.0,2.47079,2.0,2.64803,0.0,0.0,1.55795,0.12399347,0.12446066,0.56324893,0.0,0.0
68.3833,2.06429,-2.83963,273.865,83.36785,10.0,0.3430589,0.23605618,0.04658312,0.026319213,4.0,69.8792,0.0,0.0,6.0,13.488648,0.0,0.0,23.4595,0.1154988,0.056991942,0.47502485,4.0,69.8792
27.1376,1.41312,-0.486898,59.2133,17.16369,7.0,0.21611343,0.08736255,0.16307934,0.07544156,1.0,1.82207,2.0,3.7307,4.0,11.61092,0.0,0.0,5.8648,0.12114885,0.13026641,0.47982746,1.0,1.82207
132.119,-0.783574,-2.61057,174.797,3.10192,2.0,0.012093643,0.011384585,0.11253481,0.1322775,0.0,0.0,0.0,0.0,2.0,3.10192,0.0,0.0,1.5978,0.12240616,0.12210804,1.0,0.0,0.0
293.046,0.865216,0.600945,412.496,135.46246,12.0,0.16544023,0.07980317,0.11646588,0.12342373,1.0,5.04584,1.0,0.931063,10.0,129.48557,0.0,0.0,48.4816,0.137921,0.12827417,0.53053516,1.0,5.04584
143.284,-1.41136,-2.13915,311.353,150.1335,5.0,1.0109922,0.009981436,0.01429077,0.07715384,1.0,144.859,2.0,2.83676,2.0,2.43774,0.0,0.0,144.859,0.09364121,0.017681906,0.97439396,1.0,144.859
138.281,-0.744552,-2.61576,178.649,4.086796,3.0,0.011554733,0.010877271,0.15165909,0.15426104,0.0,0.0,0.0,0.0,3.0,4.086796,0.0,0.0,1.5978,0.16194758,0.15942794,0.75901026,0.0,0.0
33.7785,0.0382618,-3.00339,34.8407,4.23366,2.0,0.09145344,0.0338825,0.18175182,0.19617037,0.0,0.0,0.0,0.0,2.0,4.23366,0.0,0.0,3.08916,0.18896109,0.18564963,1.0,0.0,0.0
41.8421,-1.10604,-1.53961,70.2956,37.89984,5.0,0.61050475,0.19794466,0.06238931,0.06345763,0.0,0.0,3.0,35.61142,2.0,2.28842,0.0,0.0,25.5448,0.11422223,0.0710144,0.89254254,0.0,0.0
29.0419,-0.355885,-2.32741,31.5497,2.59146,2.0,0.053463444,0.035768323,0.11593708,0.18223035,0.0,0.0,0.0,0.0,2.0,2.59146,0.0,0.0,1.55268,0.14908372,0.14251056,1.0,0.0,0.0
21.9992,0.30934,-0.111483,23.4726,7.270221,5.0,0.09864404,0.09084876,0.11410451,0.19581635,0.0,0.0,0.0,0.0,5.0,7.270221,0.0,0.0,2.17009,0.152153,0.15283385,0.57339245,0.0,0.0
115.644,0.435949,2.28077,126.808,112.06924,4.0,0.7269093,0.21796462,0.002713586,0.0057919426,2.0,109.269,0.0,0.0,2.0,2.80024,0.0,0.0,84.0627,0.07792638,0.007173322,0.9750133,2.0,109.269
107.758,0.562948,-2.82038,125.289,1.36601,1.0,0.012676646,0.0,0.06757379,0.0,0.0,0.0,1.0,1.36601,0.0,0.0,0.0,0.0,1.36601,0.06757379,0.06757379,1.0,0.0,0.0
127.223,0.575767,-2.81031,149.802,1.36601,1.0,0.01073713,0.0,0.05153765,0.0,0.0,0.0,1.0,1.36601,0.0,0.0,0.0,0.0,1.36601,0.05153765,0.05153765,1.0,0.0,0.0
124.417,0.469677,2.27752,138.786,113.23389,5.0,0.67565286,0.20259531,0.035868075,0.034773607,2.0,109.269,0.0,0.0,3.0,3.96489,0.0,0.0,84.0627,0.12545472,0.040895943,0.96498495,2.0,109.269
92.4273,1.04186,-0.826724,147.676,31.82874,13.0,0.08042548,0.052683678,0.0872898,0.013090782,3.0,9.01358,5.0,14.94245,5.0,7.872709,0.0,0.0,7.43351,0.091960244,0.081359595,0.38653496,3.0,9.01358
31.6501,-1.37008,0.745997,66.7127,15.95971,5.0,0.25057015,0.0851517,0.076647915,0.18313868,0.0,0.0,1.0,7.93057,4.0,8.02914,0.0,0.0,7.93057,0.13827908,0.11775475,0.6657784,0.0,0.0
30.122,0.943213,0.670917,44.9414,28.8588,8.0,0.40573668,0.22859903,0.020909023,0.18983325,2.0,13.45798,2.0,3.05176,4.0,12.34906,0.0,0.0,12.2216,0.094555415,0.08509254,0.6621017,2.0,13.45798
52.3389,-0.548061,-1.21308,60.3982,4.561636,4.0,0.029900895,0.020916756,0.018681884,0.053125743,1.0,1.56498,1.0,1.09476,2.0,1.901896,0.0,0.0,1.56498,0.11358697,0.09888847,0.5830671,1.0,1.56498
22.8088,1.98198,0.378472,84.3341,26.081488,5.0,0.7271799,0.1754713,0.019437645,0.16739948,1.0,16.5861,1.0,3.49129,3.0,6.004097,0.0,0.0,16.5861,0.12084455,0.05968641,0.7893871,1.0,16.5861
66.1632,1.44478,1.58707,148.739,23.7192,7.0,0.1683927,0.058954373,0.11423575,0.14801018,0.0,0.0,0.0,0.0,7.0,23.7192,0.0,0.0,11.1414,0.14864136,0.134692,0.63417023,0.0,0.0
60.6373,-0.569856,-1.2128,71.0336,6.506038,5.0,0.026798027,0.025808867,0.19265467,0.021208338,1.0,1.56498,1.0,1.09476,3.0,3.846298,0.0,0.0,1.62496,0.1294054,0.12720957,0.49030456,1.0,1.56498
45.469,1.95554,0.469926,164.071,24.07968,3.0,0.3647782,0.08802239,0.07680339,0.07221524,0.0,0.0,2.0,20.58839,1.0,3.49129,0.0,0.0,16.5861,0.1005442,0.0870325,0.8550109,0.0,0.0
38.9355,0.92744,-2.41458,57.6802,4.486693,3.0,0.060684208,0.029524984,0.19273493,0.058234636,0.0,0.0,1.0,1.14957,2.0,3.337123,0.0,0.0,2.36277,0.14853193,0.1586843,0.78283495,0.0,0.0
36.7696,2.41133,-1.51313,206.722,50.06584,11.0,0.28386766,0.24948381,0.05056192,0.10900088,2.0,4.27906,2.0,12.4601,7.0,33.32668,0.0,0.0,10.4377,0.09875057,0.10059202,0.3917066,2.0,4.27906
32.2479,1.31055,2.8208,64.4319,14.601107,6.0,0.117148094,0.1058103,0.10954876,0.065359764,0.0,0.0,3.0,8.64235,3.0,5.958757,0.0,0.0,3.77778,0.104539074,0.091948144,0.4924243,0.0,0.0
24.9296,-0.25544,-2.4171,26.2571,8.88432,5.0,0.1309319,0.081084736,0.11861468,0.1384941,0.0,0.0,0.0,0.0,5.0,8.88432,0.0,0.0,3.26408,0.13345802,0.13095443,0.59492344,0.0,0.0
20.5894,1.11179,2.21461,34.8669,12.38785,4.0,0.3287478,0.1164915,0.02236561,0.1285827,1.0,6.76872,1.0,1.34498,2.0,4.27415,0.0,0.0,6.76872,0.09913639,0.07030878,0.7400162,1.0,6.76872
199.228,-0.427419,2.57246,217.705,195.71745,7.0,0.7537896,0.18706608,0.00046073418,0.0017901609,2.0,187.4448,0.0,0.0,5.0,8.27265,0.0,0.0,150.176,0.10624905,0.0065987445,0.95773166,2.0,187.4448
34.8673,0.441541,-2.44117,38.3217,6.330975,5.0,0.04758585,0.03841221,0.18369746,0.18729536,0.0,0.0,1.0,0.962715,4.0,5.36826,0.0,0.0,1.65919,0.15134418,0.15606396,0.47362688,0.0,0.0
216.195,-0.424006,2.57604,236.272,195.71745,7.0,0.6946322,0.17238511,0.0046433955,0.006349978,2.0,187.4448,0.0,0.0,5.0,8.27265,0.0,0.0,150.176,0.10576901,0.010564773,0.95773166,2.0,187.4448
114.014,0.214971,-0.510475,117.945,38.21497,8.0,0.18843387,0.042582665,0.011143425,0.10266162,2.0,23.67792,2.0,4.05439,4.0,10.48266,0.0,0.0,21.4841,0.093411595,0.05119986,0.6892357,2.0,23.67792
41.8473,0.435252,-2.44618,46.0951,6.330975,5.0,0.039648674,0.032005172,0.18781616,0.18665735,0.0,0.0,1.0,0.962715,4.0,5.36826,0.0,0.0,1.65919,0.15155844,0.15671226,0.47362688,0.0,0.0
40.6019,1.36607,-0.15302,84.9163,53.94122,11.0,0.32181254,0.22761817,0.034393936,0.11252588,1.0,13.0662,2.0,9.94967,8.0,30.92535,0.0,0.0,13.0662,0.11940802,0.09700904,0.41355997,1.0,13.0662
21.9889,-0.322269,-2.37813,23.585,9.437103,6.0,0.14845127,0.09199278,0.08594166,0.18419752,1.0,1.03087,2.0,4.166739,3.0,4.239494,0.0,0.0,3.26428,0.10550208,0.11122817,0.5602461,1.0,1.03087
20.0102,1.29586,-2.95905,39.5555,8.701842,6.0,0.13175331,0.0831321,0.11237413,0.17660137,0.0,0.0,0.0,0.0,6.0,8.701842,0.0,0.0,2.63641,0.15962133,0.15297641,0.49413675,0.0,0.0
96.709,-0.308019,-0.57488,102.483,47.74894,13.0,0.11007352,0.083436705,0.045421317,0.18694322,3.0,19.85668,4.0,11.03628,6.0,16.85598,0.0,0.0,10.6451,0.094817124,0.08628023,0.3919287,3.0,19.85668
83.8698,1.77407,-0.201438,254.486,26.736235,14.0,0.07321789,0.037943456,0.046990015,0.07101509,2.0,7.39976,2.0,4.7928,10.0,14.543674,0.0,0.0,6.14077,0.12480948,0.110137045,0.3487058,2.0,7.39976
74.3757,0.346518,2.29558,79.9763,23.751686,8.0,0.11979195,0.05364575,0.02409526,0.04190662,2.0,12.89955,1.0,1.43002,5.0,9.422116,0.0,0.0,8.90961,0.11840283,0.08278565,0.5431004,2.0,12.89955
52.4431,-1.36708,1.74687,110.104,2.898252,2.0,0.037145972,0.018118722,0.09945062,0.099959865,0.0,0.0,2.0,2.898252,0.0,0.0,0.0,0.0,1.94805,0.09970524,0.09961758,1.0,0.0,0.0
52.1182,1.63273,-2.54329,138.961,20.67124,4.0,0.2180601,0.10650061,0.09273363,0.14328077,0.0,0.0,1.0,11.3649,3.0,9.30634,0.0,0.0,11.3649,0.11507606,0.109054886,0.8183118,0.0,0.0
34.1643,1.42033,1.7428,75.127,2.78514,2.0,0.048590194,0.032931745,0.06342209,0.12240399,0.0,0.0,1.0,1.66005,1.0,1.12509,0.0,0.0,1.66005,0.09291304,0.08724853,1.0,0.0,0.0
25.9638,2.03082,2.60094,100.764,7.934689,6.0,0.07231838,0.061955493,0.13624264,0.17033894,0.0,0.0,1.0,1.32167,5.0,6.613019,0.0,0.0,1.87766,0.15623991,0.1530579,0.43936947,0.0,0.0
25.095,2.04267,-0.88243,98.6083,8.82203,5.0,0.09082805,0.09008408,0.1465159,0.19508378,0.0,0.0,1.0,1.05267,4.0,7.76936,0.0,0.0,2.27933,0.14007595,0.14828472,0.51461965,0.0,0.0
24.3396,0.706499,-0.74172,31.3519,7.41569,4.0,0.113659635,0.087355584,0.15789783,0.12924995,0.0,0.0,1.0,1.16369,3.0,6.252,0.0,0.0,2.76643,0.14147192,0.14492531,0.6597673,0.0,0.0
23.8476,0.839839,-3.08653,33.1842,10.481144,8.0,0.090021215,0.07777554,0.17936714,0.10478642,1.0,1.28571,3.0,3.362385,4.0,5.833049,0.0,0.0,2.14679,0.10968485,0.11315433,0.3817856,1.0,1.28571
22.5755,-0.432126,0.880003,25.2508,18.145714,10.0,0.1497628,0.1411672,0.15581487,0.16459705,0.0,0.0,2.0,4.1207,8.0,14.025014,0.0,0.0,3.38097,0.14298636,0.13983425,0.3619527,0.0,0.0
22.5072,1.47163,1.12837,51.8493,8.131069,6.0,0.12319036,0.055089038,0.18234214,0.19500954,0.0,0.0,0.0,0.0,6.0,8.131069,0.0,0.0,2.77267,0.16569373,0.17109564,0.49348617,0.0,0.0
22.0655,-1.18192,-1.19722,39.6325,11.268142,9.0,0.077515125,0.075470306,0.17837134,0.17192006,0.0,0.0,0.0,0.0,9.0,11.268142,0.0,0.0,1.71041,0.15487967,0.15996416,0.2995791,0.0,0.0
241.505,0.58518,-2.53559,284.049,9.291592,5.0,0.020637088,0.004953562,0.14606327,0.15245222,0.0,0.0,2.0,2.18132,3.0,7.110272,0.0,0.0,4.98396,0.11972433,0.1306595,0.6651465,0.0,0.0
246.699,0.627398,-2.53236,297.307,10.927622,6.0,0.020202596,0.006631685,0.18220483,0.17592302,0.0,0.0,1.0,1.05749,5.0,9.870132,0.0,0.0,4.98396,0.14069206,0.1566204,0.6058034,0.0,0.0
165.327,1.02913,-0.965123,261.713,93.77066,12.0,0.15134552,0.10606858,0.021812862,0.049313884,4.0,58.68044,4.0,26.81447,4.0,8.27575,0.0,0.0,25.0215,0.08428442,0.053351805,0.45384666,4.0,58.68044
127.145,-0.233066,1.10197,131.8,44.684002,8.0,0.1437705,0.109346025,0.08802128,0.02804621,1.0,13.9028,3.0,24.76264,4.0,6.018563,0.0,0.0,18.2797,0.10397636,0.07403943,0.7202242,1.0,13.9028
102.643,-0.793882,2.17488,137.929,45.49848,7.0,0.23507692,0.10496965,0.09932229,0.080936015,0.0,0.0,3.0,40.76969,4.0,4.728792,0.0,0.0,24.129,0.13440526,0.10009981,0.7671333,0.0,0.0
99.9991,-1.35906,0.916906,207.989,51.03635,7.0,0.3129908,0.08421446,0.057472296,0.10930865,0.0,0.0,3.0,38.03885,4.0,12.9975,0.0,0.0,31.2988,0.11116741,0.076776356,0.77827215,0.0,0.0
59.861,0.873355,1.61084,85.2753,7.63802,5.0,0.029388083,0.028711515,0.17969795,0.18317766,1.0,1.55516,0.0,0.0,4.0,6.08286,0.0,0.0,1.7592,0.15286228,0.15305749,0.45534053,1.0,1.55516
55.2903,1.75759,-1.19202,165.712,21.92813,11.0,0.092017226,0.0506682,0.14357454,0.10614118,2.0,4.08602,0.0,0.0,9.0,17.84211,0.0,0.0,5.08766,0.12694453,0.12214601,0.35977167,2.0,4.08602
44.9194,-1.44456,2.25788,100.764,62.81363,3.0,1.3457949,0.029566513,0.118285865,0.19957848,0.0,0.0,0.0,0.0,3.0,62.81363,0.0,0.0,60.4523,0.17229722,0.1213328,0.983551,0.0,0.0
41.8626,0.808303,2.77486,56.9978,8.12692,7.0,0.04747818,0.028478164,0.07260599,0.10683217,0.0,0.0,1.0,1.98756,6.0,6.13936,0.0,0.0,1.98756,0.13983768,0.13049619,0.39125893,0.0,0.0
41.589,-1.31825,1.52017,83.7489,10.289911,7.0,0.055956863,0.04281012,0.19896121,0.1639893,0.0,0.0,0.0,0.0,7.0,10.289911,0.0,0.0,2.32719,0.17128588,0.17410845,0.39918905,0.0,0.0
33.7097,1.34411,2.26253,69.3831,5.11106,4.0,0.0436542,0.0387301,0.12794293,0.16820769,0.0,0.0,0.0,0.0,4.0,5.11106,0.0,0.0,1.47157,0.15315096,0.15280004,0.5433609,0.0,0.0
26.2041,-1.1719,0.340489,46.628,4.44225,2.0,0.087143615,0.08238138,0.11487995,0.09357087,0.0,0.0,1.0,2.15873,1.0,2.28352,0.0,0.0,2.28352,0.10422541,0.10452472,1.0,0.0,0.0
25.9012,-0.239254,-0.300647,27.3495,3.49032,3.0,0.04704222,0.045192115,0.16143408,0.14455463,0.0,0.0,0.0,0.0,3.0,3.49032,0.0,0.0,1.21845,0.16201146,0.16164604,0.68445873,0.0,0.0
25.1431,-2.30194,0.643285,126.925,26.732332,8.0,0.61077595,0.17327338,0.060638472,0.062130276,1.0,1.00745,2.0,19.71343,5.0,6.011453,0.0,0.0,15.3568,0.13112685,0.08619142,0.73743767,1.0,1.00745
24.4128,0.254748,0.323738,25.6939,7.98367,4.0,0.110693574,0.08530771,0.09766572,0.1883896,1.0,1.23566,1.0,2.70234,2.0,4.04567,0.0,0.0,2.70234,0.120905444,0.1284557,0.5993409,1.0,1.23566
22.5373,-0.480198,-2.30629,25.8134,17.586111,9.0,0.13226785,0.12991929,0.1347085,0.19475348,1.0,2.26195,1.0,1.99604,7.0,13.328122,0.0,0.0,2.98096,0.13943869,0.13493297,0.3360032,1.0,2.26195
22.4904,-0.989335,-2.20618,34.7362,4.447171,3.0,0.077909686,0.077499285,0.093585566,0.16574024,0.0,0.0,1.0,1.75222,2.0,2.694951,0.0,0.0,1.75222,0.13130006,0.13063937,0.7859401,0.0,0.0
22.2675,-0.990766,-3.10051,34.3576,8.157154,5.0,0.12991984,0.09196228,0.028072804,0.03368441,2.0,4.94076,1.0,1.02884,2.0,2.187554,0.0,0.0,2.89299,0.100074634,0.0765217,0.60569656,2.0,4.94076
21.3118,-0.0542497,3.03443,21.9437,6.308697,5.0,0.10206459,0.054071452,0.102726124,0.17402127,0.0,0.0,0.0,0.0,5.0,6.308697,0.0,0.0,2.17518,0.13994536,0.13377447,0.5274528,0.0,0.0
21.0275,-1.67427,0.466045,58.1715,10.04305,7.0,0.1032681,0.070353106,0.15628017,0.17875606,0.0,0.0,2.0,2.62216,5.0,7.42089,0.0,0.0,2.17147,0.15227883,0.15241212,0.36351705,0.0,0.0
20.7852,0.473958,-1.9878,23.5055,5.15647,3.0,0.10823903,0.07760666,0.19218914,0.11450579,0.0,0.0,1.0,1.29363,2.0,3.86284,0.0,0.0,2.24977,0.12353005,0.13570213,0.7491249,0.0,0.0
20.2457,-1.3168,-0.581329,40.672,2.023134,2.0,0.05545474,0.044474334,0.13811071,0.04101017,1.0,0.900414,0.0,0.0,1.0,1.12272,0.0,0.0,1.12272,0.08956044,0.09489524,1.0,1.0,0.900414
20.2419,-1.4324,-2.60333,44.9383,8.578152,4.0,0.21745834,0.10444672,0.12666099,0.14950156,0.0,0.0,0.0,0.0,4.0,8.578152,0.0,0.0,4.40177,0.13012774,0.13103823,0.7596007,0.0,0.0
39.3963,-1.07308,1.9439,64.3405,3.73189,3.0,0.039693575,0.028146805,0.1365633,0.087313265,0.0,0.0,1.0,1.10888,2.0,2.62301,0.0,0.0,1.56378,0.12759233,0.12826931,0.7161679,0.0,0.0
89.4828,0.448545,-1.41679,99.5809,46.079933,7.0,0.29641786,0.10557515,0.0676526,0.1710724,1.0,1.84891,1.0,26.5243,5.0,17.706724,0.0,0.0,26.5243,0.12268931,0.104561515,0.7806318,1.0,1.84891
56.0364,-0.721118,1.0516,71.9368,24.11129,3.0,0.32863638,0.0662671,0.021193104,0.0416527,2.0,22.12897,1.0,1.98232,0.0,0.0,0.0,0.0,18.4156,0.044151183,0.028324509,0.9177846,2.0,22.12897
41.7723,-1.0509,1.94719,67.1289,5.10312,4.0,0.03743581,0.032826297,0.15875724,0.19798748,0.0,0.0,1.0,1.10888,3.0,3.99424,0.0,0.0,1.56378,0.1459165,0.14975663,0.5751403,0.0,0.0
26.3163,-0.302166,-0.156869,28.3072,2.68606,2.0,0.05405509,0.04801321,0.19960769,0.19660456,0.0,0.0,0.0,0.0,2.0,2.68606,0.0,0.0,1.42253,0.19810612,0.19819501,1.0,0.0,0.0
25.1073,-0.330255,-2.47897,26.957,3.54273,2.0,0.10109331,0.040010277,0.16674355,0.12460454,0.0,0.0,0.0,0.0,2.0,3.54273,0.0,0.0,2.53818,0.14567405,0.15479493,1.0,0.0,0.0
172.36,-0.207968,1.56208,176.101,9.563262,6.0,0.01891483,0.012023091,0.09292974,0.08104187,1.0,0.928472,3.0,6.37526,2.0,2.25953,0.0,0.0,3.26016,0.0946162,0.09433297,0.5575985,1.0,0.928472
180.413,-0.187967,1.55286,183.832,9.563262,6.0,0.018070538,0.011486423,0.09433455,0.10139187,1.0,0.928472,2.0,4.30296,3.0,4.33183,0.0,0.0,3.26016,0.09354182,0.09628342,0.5575985,1.0,0.928472
95.6008,-0.349422,-1.29211,102.949,52.86569,11.0,0.14416197,0.10739136,0.05473895,0.11163437,0.0,0.0,5.0,23.13761,6.0,29.72808,0.0,0.0,13.782,0.113775544,0.10378043,0.45490184,0.0,0.0
78.3027,-2.061,-2.5306,312.752,90.65299,12.0,0.8492619,0.08305014,0.019173078,0.07515667,2.0,69.11584,6.0,15.798985,4.0,5.738171,0.0,0.0,66.4995,0.096765876,0.03916626,0.8052966,2.0,69.11584
68.3062,0.760611,0.668563,89.3894,2.15351,2.0,0.016736988,0.014790311,0.071661346,0.14835232,0.0,0.0,1.0,1.14324,1.0,1.01027,0.0,0.0,1.14324,0.11000684,0.107639164,1.0,0.0,0.0
30.4102,0.989509,-1.42805,46.7548,13.119118,5.0,0.21487166,0.095000036,0.121558115,0.17126307,0.0,0.0,2.0,2.69749,3.0,10.421628,0.0,0.0,6.53429,0.12313318,0.12630169,0.71828455,0.0,0.0
28.7149,-1.4534,-2.60007,65.2468,8.52723,7.0,0.047439832,0.04690805,0.1718877,0.1849128,0.0,0.0,1.0,1.16486,6.0,7.36237,0.0,0.0,1.36223,0.15187232,0.1528606,0.31771043,0.0,0.0
27.6089,-0.835145,0.663445,38.4839,4.00301,3.0,0.0536385,0.046224587,0.053957075,0.15939865,0.0,0.0,1.0,1.4809,2.0,2.52211,0.0,0.0,1.4809,0.12050915,0.116896614,0.6887592,0.0,0.0
23.9057,1.41113,-2.18569,52.0901,10.18465,6.0,0.14256768,0.06597172,0.11381384,0.100682914,0.0,0.0,2.0,2.48639,4.0,7.69826,0.0,0.0,3.40818,0.09570177,0.09979299,0.4894896,0.0,0.0
22.3787,-0.616275,-0.0207737,27.2887,12.965951,6.0,0.245693,0.15365236,0.074049056,0.065889515,0.0,0.0,4.0,10.91792,2.0,2.048031,0.0,0.0,5.49829,0.09992809,0.084722295,0.68925375,0.0,0.0
20.9055,0.624049,-2.81433,25.4874,14.171389,6.0,0.32727608,0.10905982,0.14302157,0.08636349,0.0,0.0,2.0,3.74667,4.0,10.424719,0.0,0.0,6.84187,0.12971888,0.13030966,0.6436786,0.0,0.0
92.8295,0.846841,-1.75449,128.153,7.331191,5.0,0.02255436,0.019070555,0.1705701,0.060459845,0.0,0.0,1.0,1.77031,4.0,5.560881,0.0,0.0,2.09371,0.14318252,0.13766387,0.5270658,0.0,0.0
71.7331,1.35511,-0.138602,148.312,6.5986,3.0,0.03399421,0.029566268,0.18818143,0.14756474,0.0,0.0,0.0,0.0,3.0,6.5986,0.0,0.0,2.43851,0.15315449,0.15520489,0.6909632,0.0,0.0
154.691,0.977402,1.43423,235.609,67.78854,10.0,0.09701275,0.09372879,0.048680454,0.048451576,6.0,54.06592,2.0,3.70551,2.0,10.01711,0.0,0.0,15.007,0.06532734,0.058581695,0.4352653,6.0,54.06592
93.4905,0.835574,-1.75336,128.113,7.331191,5.0,0.022394896,0.018935721,0.18169498,0.059061285,0.0,0.0,2.0,3.0909,3.0,4.240291,0.0,0.0,2.09371,0.1459052,0.1407939,0.5270658,0.0,0.0
76.354,1.36491,-0.140616,159.312,6.5986,3.0,0.0319369,0.027776934,0.18997864,0.13984534,0.0,0.0,0.0,0.0,3.0,6.5986,0.0,0.0,2.43851,0.15000759,0.15230057,0.6909632,0.0,0.0
60.7505,-0.491656,-2.50044,68.7991,47.888836,8.0,0.30294564,0.27735573,0.04773955,0.03134729,3.0,39.30662,0.0,0.0,5.0,8.582217,0.0,0.0,18.4041,0.10905946,0.05965281,0.73615485,3.0,39.30662
37.373,-0.993308,-2.70616,57.9289,19.1218,6.0,0.16520697,0.13226072,0.11779266,0.099197485,0.0,0.0,2.0,7.19515,4.0,11.92665,0.0,0.0,6.17428,0.1291705,0.12083922,0.58139193,0.0,0.0
248.157,-0.26911,-1.86295,257.198,6.35337,3.0,0.010346716,0.008767635,0.16153394,0.17979132,0.0,0.0,0.0,0.0,3.0,6.35337,0.0,0.0,2.56761,0.16919862,0.1689866,0.7465896,0.0,0.0
20.9688,0.781427,-0.349471,27.7034,4.85366,3.0,0.08920968,0.08343777,0.08289713,0.12655438,0.0,0.0,1.0,1.87062,2.0,2.98304,0.0,0.0,1.87062,0.10936699,0.10771984,0.7458722,0.0,0.0
252.466,-0.231513,-1.8583,259.719,6.35337,3.0,0.010170122,0.0086179925,0.18758303,0.19275871,0.0,0.0,0.0,0.0,3.0,6.35337,0.0,0.0,2.56761,0.19333799,0.192419,0.7465896,0.0,0.0
103.83,-0.179489,1.3185,106.106,124.23661,14.0,0.54319173,0.23883367,0.030355955,0.023611544,5.0,101.39154,3.0,11.54033,6.0,11.30474,0.0,0.0,56.3996,0.09622929,0.044776116,0.65357304,5.0,101.39154
